Datetime,Open,High,Low,Close,Volume,Rsi,Tkr Buy,Tkr Sell,Open Interest,Number Of Trades,Taker Buy Volume,TT LongShortRatio Positions 5m,TT LongAccount Ratio Positions 5m,TT ShortAccount Positions 5m,TT LongShortRatio Accounts 5m,TT LongAccount Accounts 5m,TT ShortAccount Accounts 5m,Buy Sell Ratio 5m,Buy Vol 5m,Sell Vol 5m,"Mkr plus 0,005","Mkr plus 0,01","Mkr plus 0,015","Mkr plus 0,020","Mkr plus 0,025","Mkr plus 0,030","Mkr plus 0,035","Mkr plus 0,040","Mkr plus 0,045","Mkr plus 0,050","Mkr plus 0,075","Mkr plus 0,1","Mkr plus 0,125","Mkr plus 0,150","Mkr plus 0,175","Mkr plus 0,200","Mkr plus 0,225","Mkr minus 0,005","Mkr minus 0,01","Mkr minus 0,015","Mkr minus 0,020","Mkr minus 0,025","Mkr minus 0,030","Mkr minus 0,035","Mkr minus 0,040","Mkr minus 0,045","Mkr minus 0,050","Mkr minus 0,075","Mkr minus 0,1","Mkr minus 0,125","Mkr minus 0,150","Mkr minus 0,175","Mkr minus 0,200","Mkr minus 0,225"
02/20/2024 22:15:00,2993.25,2996.47,2993.25,2996.20,694.057,59.97,464.344,206.926,881009.678,1,0.000,1.5922,0.6142,0.3858,1.4254,0.5877,0.4123,0.6351,1851.2750,2914.9270,308.817,97.982,138.777,83.222,160.611,264.328,187.722,376.394,168.319,222.002,1028.995,1062.301,627.255,1946.991,802.003,741.084,689.121,0,5.802,23.511,31.268,29.687,45.634,213.640,169.777,173.053,63.736,655.386,352.756,279.992,336.919,860.901,527.322,662.228
02/20/2024 22:16:00,2996.08,2997.21,2993.99,2994.11,674.350,54.72,341.792,314.635,880915.611,3142,1523.115,1.5926,0.6143,0.3857,1.4254,0.5877,0.4123,0.6351,1851.2750,2914.9270,20.221,17.132,42.126,68.383,123.876,115.433,171.653,214.882,236.485,108.631,454.211,395.921,342.571,1112.030,1333.482,1815.589,777.113,112.521,31.689,12.457,39.204,114.335,153.052,208.953,106.200,206.484,252.593,534.652,479.152,850.476,548.948,660.019,920.609,438.419
02/20/2024 22:17:00,2994.11,2994.79,2992.00,2992.11,295.018,50.19,82.826,193.812,880961.961,1946,345.510,1.5926,0.6143,0.3857,1.4254,0.5877,0.4123,0.9389,3661.6860,3899.8120,58.364,55.514,29.709,94.655,197.472,76.036,144.806,91.300,228.804,189.552,488.788,211.991,383.138,411.039,578.840,1123.815,747.631,38.491,23.171,40.303,101.927,81.116,179.151,154.594,238.698,124.575,59.426,605.524,563.216,735.101,338.938,854.068,627.163,1029.347
02/20/2024 22:18:00,2992.11,2993.12,2989.70,2990.86,373.834,47.54,145.213,193.963,880798.441,2269,660.994,1.5926,0.6143,0.3857,1.4254,0.5877,0.4123,0.9389,3661.6860,3899.8120,124.783,47.510,33.736,112.086,171.983,62.777,138.842,267.840,195.395,131.384,485.049,287.431,543.450,708.606,486.802,700.741,634.029,51.709,85.128,34.690,70.149,97.509,179.898,146.370,216.306,124.392,39.811,585.526,465.115,423.607,810.380,990.054,844.974,550.778
02/20/2024 22:19:00,2990.86,2992.39,2990.26,2991.82,203.864,49.73,117.451,86.288,880696.794,1204,275.717,1.5926,0.6143,0.3857,1.4254,0.5877,0.4123,0.9389,3661.6860,3899.8120,10.579,20.272,56.702,61.189,98.062,85.180,204.103,122.704,295.868,155.333,448.154,404.950,406.278,508.293,1073.846,559.677,1137.178,53.673,52.167,41.135,114.267,136.314,116.201,211.716,133.196,103.875,196.093,661.326,382.486,415.669,811.982,832.502,931.635,551.361
02/20/2024 22:20:00,2991.82,2993.00,2990.91,2990.92,197.639,47.72,106.953,85.637,880758.946,1089,229.343,1.5926,0.6143,0.3857,1.4254,0.5877,0.4123,1.3038,4470.0530,3428.5790,53.932,24.750,62.272,142.055,193.802,87.661,147.557,126.694,357.157,136.089,538.169,225.516,354.555,593.876,798.921,465.670,635.034,52.504,98.989,117.969,86.414,107.898,163.753,208.836,157.396,88.256,122.222,472.330,695.115,459.960,770.829,822.735,891.168,855.214
02/20/2024 22:21:00,2990.92,2991.36,2990.91,2991.22,163.147,48.47,31.863,131.284,880766.215,541,94.257,1.5926,0.6143,0.3857,1.4254,0.5877,0.4123,1.3038,4470.0530,3428.5790,26.388,86.367,61.234,73.372,193.453,148.004,157.485,66.326,213.453,114.746,479.309,374.702,409.129,624.035,620.490,805.725,459.513,124.517,88.103,43.218,140.788,128.122,158.484,163.150,138.298,181.532,173.534,574.704,499.192,502.387,761.290,971.757,682.332,899.848
02/20/2024 22:22:00,2991.22,2992.71,2991.22,2992.71,119.414,52.14,90.842,27.814,880869.299,71,25.500,1.5952,0.6147,0.3853,1.4213,0.5870,0.4130,1.3038,4470.0530,3428.5790,31.145,38.202,54.851,112.202,266.497,233.772,124.407,95.308,167.113,112.735,447.212,330.551,870.216,666.805,590.573,1180.918,1549.642,109.115,27.519,64.935,78.638,461.322,70.864,43.870,60.692,184.854,284.581,610.132,357.256,359.028,700.981,809.265,755.853,631.121
02/20/2024 22:23:00,2992.71,2993.13,2991.97,2992.79,128.023,52.33,65.843,57.470,880934.861,1316,227.165,1.5952,0.6147,0.3853,1.4213,0.5870,0.4130,1.3038,4470.0530,3428.5790,10.327,8.301,46.246,155.959,131.784,151.790,77.079,255.716,131.288,85.459,460.728,487.200,762.362,683.482,990.225,784.996,1544.521,110.975,65.447,103.223,44.640,144.064,489.855,76.057,151.061,102.641,111.698,675.170,432.928,304.767,534.114,1026.700,802.355,737.153
02/20/2024 22:24:00,2992.79,2992.86,2992.78,2992.86,30.057,52.52,13.566,16.491,880891.804,265,30.555,1.5952,0.6147,0.3853,1.4213,0.5870,0.4130,1.3038,4470.0530,3428.5790,30.272,15.017,64.332,196.606,136.004,140.785,116.156,313.422,154.204,148.394,372.230,494.011,412.938,927.520,893.456,1015.279,1320.102,97.673,25.294,47.014,113.156,85.930,149.349,130.197,113.140,175.227,119.220,554.960,443.212,276.441,897.635,694.548,736.282,845.652
02/20/2024 22:25:00,2992.86,2992.86,2990.53,2990.60,90.310,46.32,42.878,47.432,880857.588,4,0.000,1.5964,0.6149,0.3851,1.4254,0.5877,0.4123,1.3038,4470.0530,3428.5790,77.315,37.384,46.107,91.916,142.499,155.969,124.408,296.110,168.341,137.550,564.565,215.706,406.225,369.679,454.923,834.236,813.668,48.564,81.296,76.454,97.934,114.523,97.437,191.165,81.529,140.392,134.380,680.591,559.100,691.788,1001.956,601.320,740.748,813.357
02/20/2024 22:26:00,2990.60,2991.99,2990.16,2990.16,181.835,45.20,87.080,94.059,880733.380,1402,295.895,1.5964,0.6149,0.3851,1.4254,0.5877,0.4123,1.3038,4470.0530,3428.5790,19.155,18.472,51.391,95.861,88.715,196.053,126.133,96.909,122.236,257.807,600.924,261.873,299.039,793.121,745.436,345.298,594.162,155.814,66.236,18.966,46.428,124.658,110.827,241.605,183.222,121.374,116.911,533.434,504.103,624.339,1054.063,651.242,520.154,923.711
02/20/2024 22:27:00,2990.18,2990.61,2988.60,2989.40,331.700,43.25,116.786,204.150,880502.299,2124,551.882,1.5964,0.6149,0.3851,1.4254,0.5877,0.4123,0.7906,951.4440,1203.3780,240.015,69.782,70.612,184.379,111.798,97.314,281.684,293.080,98.678,96.532,464.166,289.756,411.956,547.709,753.488,600.686,795.242,0.795,2.612,4.064,27.186,222.063,73.474,166.376,81.673,86.467,126.356,652.181,491.848,441.883,543.176,1005.623,614.321,976.284
02/20/2024 22:28:00,2989.40,2989.81,2989.12,2989.50,203.834,43.60,140.354,45.240,880507.804,995,413.944,1.5964,0.6149,0.3851,1.4254,0.5877,0.4123,0.7906,951.4440,1203.3780,18.330,7.738,35.021,122.154,66.718,154.776,181.480,141.400,274.285,166.438,384.971,304.078,841.544,556.467,467.036,646.791,787.424,106.403,93.869,47.467,33.629,149.744,142.585,145.533,169.666,120.618,68.192,676.596,452.135,472.581,569.819,1038.746,700.985,778.845
02/20/2024 22:29:00,2989.50,2991.36,2989.49,2990.73,200.896,47.79,123.712,77.184,880424.075,4,1.972,1.5968,0.6149,0.3851,1.4254,0.5877,0.4123,0.7906,951.4440,1203.3780,13.287,8.919,29.782,72.148,57.418,184.941,199.993,100.921,122.011,282.935,552.592,290.889,537.001,605.900,825.476,757.741,859.114,143.032,121.393,45.286,85.621,154.327,150.073,142.075,118.994,69.896,105.988,543.999,356.313,582.265,920.309,626.254,622.704,808.591
02/20/2024 22:30:00,2990.73,2992.14,2990.73,2991.72,147.054,50.94,98.922,48.020,880528.849,1787,404.602,1.5968,0.6149,0.3851,1.4254,0.5877,0.4123,0.9655,1874.2950,1941.2450,83.642,50.740,81.207,102.322,149.904,164.084,175.367,299.163,46.115,151.923,457.473,443.630,556.765,1120.162,513.739,775.502,1049.778,8.765,34.522,50.845,54.532,84.688,184.235,180.152,78.205,165.837,57.325,516.532,430.592,244.523,871.646,712.498,342.489,1224.357
02/20/2024 22:31:00,2991.72,2992.99,2991.65,2992.61,103.400,53.66,81.724,21.625,880639.292,1146,422.087,1.5968,0.6149,0.3851,1.4231,0.5873,0.4127,0.9655,1874.2950,1941.2450,27.489,13.742,39.279,62.930,85.574,228.921,149.955,122.691,276.728,170.449,492.777,394.698,1009.678,507.233,496.393,1136.821,1480.715,92.106,102.980,39.260,47.179,122.617,158.578,156.421,87.210,112.579,62.500,620.617,487.755,301.371,510.835,986.205,712.404,701.361
02/20/2024 22:32:00,2992.60,2992.61,2986.52,2986.54,359.939,38.16,37.309,277.235,880409.792,1,1.594,1.5968,0.6149,0.3851,1.4231,0.5873,0.4127,0.9655,1874.2950,1941.2450,138.085,28.628,91.234,47.540,159.130,87.783,230.119,140.892,238.687,366.194,437.884,265.790,668.623,448.097,482.813,440.687,479.936,60.434,19.675,68.362,76.939,46.562,215.138,153.492,97.518,95.655,65.669,877.569,566.660,409.681,655.167,909.915,625.747,1265.706
02/20/2024 22:33:00,2986.54,2987.51,2985.32,2987.51,350.165,41.09,131.434,174.162,880453.473,1791,504.434,1.5968,0.6149,0.3851,1.4231,0.5873,0.4127,0.9655,1874.2950,1941.2450,21.913,24.517,73.557,107.554,190.649,122.784,207.238,125.555,201.101,137.938,376.245,367.192,390.580,924.626,701.920,787.852,593.907,101.357,94.537,28.881,65.838,79.359,124.760,183.601,124.231,177.444,111.398,751.965,545.595,330.169,420.001,715.656,977.486,514.788
02/20/2024 22:34:00,2987.51,2990.14,2987.51,2990.12,121.233,48.20,80.722,39.684,880426.600,1212,375.193,1.5968,0.6149,0.3851,1.4231,0.5873,0.4127,0.9655,1874.2950,1941.2450,1.076,17.716,102.894,46.800,124.947,198.051,131.763,94.713,144.080,237.066,437.953,459.071,509.771,845.962,658.213,1018.259,603.646,285.497,12.513,11.890,74.078,118.631,167.196,125.978,228.474,141.682,185.741,463.866,319.178,294.213,800.461,710.799,506.158,737.743
02/20/2024 22:35:00,2990.12,2991.77,2989.01,2991.77,284.880,52.13,155.548,105.327,880528.102,1724,644.563,1.5967,0.6149,0.3851,1.4231,0.5873,0.4127,0.9655,1874.2950,1941.2450,23.575,9.770,41.017,42.799,147.307,161.740,161.929,86.960,267.254,88.470,556.002,380.102,469.665,1007.081,695.403,522.968,1439.579,113.953,20.223,76.081,80.718,75.560,201.768,190.420,117.055,146.943,467.263,636.176,398.611,230.861,669.470,589.402,616.179,557.981
02/20/2024 22:36:00,2991.76,2993.59,2991.76,2993.59,114.441,56.09,100.071,13.678,880647.397,1172,360.477,1.5967,0.6149,0.3851,1.4231,0.5873,0.4127,0.9655,1874.2950,1941.2450,64.654,56.098,68.035,63.398,173.677,112.730,260.768,315.125,84.921,141.651,465.141,713.842,411.130,1355.925,776.844,1305.461,1969.578,116.693,18.937,33.524,84.473,65.461,222.122,157.045,122.632,107.467,175.780,718.810,341.987,394.363,696.842,627.025,715.129,343.472
02/20/2024 22:37:00,2993.58,2993.59,2989.08,2989.09,313.737,45.96,44.910,221.301,880902.973,1771,129.501,1.5967,0.6149,0.3851,1.4225,0.5872,0.4128,0.7692,1910.8500,2484.2330,64.999,11.868,49.418,52.759,72.776,131.439,99.059,251.717,166.446,85.565,615.490,248.310,510.418,294.778,574.724,782.820,678.620,55.393,110.674,31.328,66.842,58.887,37.983,96.067,135.712,68.083,64.447,666.052,384.375,408.437,511.993,953.518,796.886,564.428
02/20/2024 22:38:00,2989.09,2991.46,2988.97,2990.98,166.405,50.04,72.314,70.807,880842.252,1260,452.997,1.5967,0.6149,0.3851,1.4225,0.5872,0.4128,0.7692,1910.8500,2484.2330,12.087,39.294,62.834,86.987,71.433,59.905,181.083,79.720,298.986,142.525,532.356,433.586,498.738,403.380,1161.564,749.145,726.407,63.418,185.752,73.776,56.909,86.651,107.601,183.602,216.336,131.965,175.787,468.027,276.823,477.562,861.024,578.637,348.341,976.402
02/20/2024 22:39:00,2990.98,2992.46,2990.98,2992.46,68.671,53.03,43.850,19.570,880863.381,758,132.479,1.5967,0.6149,0.3851,1.4225,0.5872,0.4128,0.7692,1910.8500,2484.2330,22.834,62.240,83.202,79.692,84.830,151.988,189.068,131.299,132.468,141.637,459.262,461.317,1117.942,786.327,603.059,1005.130,1418.952,149.284,44.606,35.586,89.725,81.857,108.906,186.123,105.883,113.642,268.133,555.902,331.627,405.100,606.234,553.193,613.158,777.986
02/20/2024 22:40:00,2992.46,2994.55,2991.94,2994.55,287.092,56.95,165.439,91.001,880890.629,1645,513.990,1.5967,0.6149,0.3851,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,85.643,67.680,91.983,115.378,198.272,174.387,191.653,230.261,182.720,187.349,560.405,828.911,948.847,1408.825,628.835,2255.241,643.359,167.172,5.470,62.552,119.121,51.417,69.327,143.401,98.428,73.693,200.728,601.504,304.754,339.304,799.984,403.670,436.991,921.414
02/20/2024 22:41:00,2994.54,2995.22,2994.47,2994.48,107.411,56.78,29.467,77.844,881189.992,12,0.029,1.5967,0.6149,0.3851,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,51.463,45.861,98.172,100.863,197.674,171.586,161.875,218.084,218.034,231.610,490.166,307.420,1025.803,1076.584,1232.236,1883.459,1002.911,122.079,19.290,54.729,110.137,20.737,152.461,153.640,169.230,79.942,135.651,590.004,295.248,745.214,611.706,234.653,646.063,785.035
02/20/2024 22:42:00,2994.48,2997.50,2994.47,2995.86,483.598,59.37,311.549,97.239,881741.093,2481,1085.864,1.5959,0.6148,0.3852,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,73.401,39.161,47.569,116.695,104.359,79.003,185.626,165.755,243.061,213.322,1038.395,534.288,1110.773,1814.653,820.358,425.762,1283.211,0,0,39.944,135.090,155.829,166.025,113.122,80.623,171.276,139.411,531.686,654.161,573.869,460.281,652.731,803.927,593.608
02/20/2024 22:43:00,2995.86,2995.87,2993.61,2995.69,434.991,58.90,106.683,230.535,881716.603,1867,557.716,1.5959,0.6148,0.3852,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,288.827,97.122,85.550,226.972,83.003,155.928,171.184,228.568,73.487,109.019,535.480,1093.341,1247.810,2166.283,862.776,683.286,621.144,0,0,0,15.005,45.509,13.522,33.401,148.640,66.361,86.484,589.557,305.833,304.149,604.063,595.540,464.593,826.658
02/20/2024 22:44:00,2995.69,2995.69,2993.79,2995.09,277.946,57.19,181.387,96.444,881855.008,1,0.393,1.5959,0.6148,0.3852,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,20.811,44.653,55.100,70.947,235.977,109.196,111.043,71.435,121.467,232.123,435.385,1001.398,631.719,1668.406,2332.646,993.346,313.035,125.967,8.191,34.521,72.766,77.922,146.567,119.858,261.490,47.071,139.329,575.438,380.558,445.485,587.607,723.349,495.887,898.440
02/20/2024 22:45:00,2995.10,2997.00,2995.09,2996.32,323.660,59.77,233.812,67.983,881722.586,2037,796.191,1.5959,0.6148,0.3852,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,109.446,40.101,30.107,108.194,189.585,136.706,82.279,204.794,233.285,432.313,1048.378,1255.356,2150.393,770.357,662.182,839.492,746.905,5.727,14.645,33.273,27.667,69.424,84.707,231.501,146.506,147.173,58.987,456.999,520.689,572.333,581.402,479.076,931.635,535.569
02/20/2024 22:46:00,2996.30,2997.33,2994.98,2996.89,329.205,60.95,182.587,146.609,881570.232,2200,532.334,1.5970,0.6149,0.3851,1.4172,0.5863,0.4137,0.9259,1734.2810,1873.1600,72.705,37.650,62.117,60.943,114.850,136.622,74.828,478.860,126.800,135.397,1508.708,844.038,1937.210,851.667,872.694,638.532,518.912,5.779,33.901,87.631,56.632,128.830,213.712,119.204,211.920,187.550,117.357,559.944,388.272,417.235,878.887,509.991,476.673,736.377
02/20/2024 22:47:00,2996.89,2997.09,2995.80,2997.09,324.603,61.37,133.041,137.404,881892.104,1538,674.284,1.5970,0.6149,0.3851,1.4248,0.5876,0.4124,0.9259,1734.2810,1873.1600,48.010,27.527,70.949,163.726,156.584,279.176,400.814,57.181,131.472,439.023,1400.476,2015.712,814.034,551.180,923.045,1177.475,438.580,67.548,52.500,20.792,121.574,71.616,169.977,174.926,140.068,204.436,425.466,433.039,396.952,351.605,622.603,666.071,489.798,859.949
02/20/2024 22:48:00,2997.09,2997.16,2996.29,2996.49,130.596,59.28,34.141,96.455,881954.967,967,170.131,1.5970,0.6149,0.3851,1.4248,0.5876,0.4124,1.1039,2945.8040,2668.4720,1.037,19.438,10.127,59.869,138.086,32.159,66.658,269.357,101.954,232.177,1221.224,1271.858,1978.515,796.960,728.564,666.518,1174.823,140.677,84.640,113.215,124.481,64.375,418.068,190.675,175.529,185.277,109.018,697.851,237.716,434.740,952.040,555.382,759.076,512.554
02/20/2024 22:49:00,2996.49,2999.00,2996.49,2998.90,363.882,64.51,244.141,83.510,881867.160,12,16.833,1.5970,0.6149,0.3851,1.4248,0.5876,0.4124,1.1039,2945.8040,2668.4720,172.057,20.927,283.882,97.243,40.537,127.496,294.604,1420.044,47.955,129.035,887.424,441.811,730.469,1313.374,598.235,908.064,1550.259,18.886,40.409,50.714,104.984,79.039,164.875,236.809,389.655,146.337,73.496,437.656,341.611,377.802,796.663,458.633,722.619,556.225
02/20/2024 22:50:00,2998.91,3001.52,2998.74,3001.04,1785.563,68.40,833.167,570.701,881542.955,7447,4459.944,1.5970,0.6149,0.3851,1.4079,0.5847,0.4153,1.1039,2945.8040,2668.4720,6.587,12.444,18.212,92.176,100.562,132.115,327.645,424.764,114.737,136.694,1179.053,502.595,429.647,1669.984,1303.909,1592.812,638.957,21.114,93.571,21.494,15.225,126.333,83.301,158.643,205.850,499.826,192.676,744.454,367.212,348.849,254.356,868.159,549.096,681.960
02/20/2024 22:51:00,3001.04,3003.00,3000.68,3001.15,1436.191,68.59,639.538,629.853,882880.302,5937,3618.893,1.5970,0.6149,0.3851,1.4079,0.5847,0.4153,2.2614,4100.2040,1813.1030,113.498,97.340,15.064,198.100,25.374,44.161,191.742,148.143,293.944,171.447,562.165,568.075,1477.254,896.747,711.616,1420.952,971.153,0,127.799,22.122,62.191,78.167,150.422,189.138,219.118,107.156,226.960,727.106,405.913,430.245,982.449,357.949,933.892,436.679
02/20/2024 22:52:00,3001.15,3002.29,3000.80,3002.29,280.333,70.57,185.539,89.671,883166.635,1878,709.403,1.5960,0.6148,0.3852,1.4079,0.5847,0.4153,2.2614,4100.2040,1813.1030,21.232,82.121,27.833,48.918,168.825,58.636,138.921,162.549,149.865,266.238,496.633,1521.127,992.776,637.994,1267.822,1046.894,864.979,199.782,12.088,29.052,110.268,154.216,189.308,130.229,191.468,470.009,213.142,698.596,367.303,307.851,692.471,638.631,308.847,890.120
02/20/2024 22:53:00,3002.29,3003.83,3002.28,3003.31,457.888,72.25,321.054,79.070,883987.578,2570,1541.002,1.5960,0.6148,0.3852,1.4079,0.5847,0.4153,2.2614,4100.2040,1813.1030,80.440,28.918,16.510,45.373,133.511,158.424,82.449,212.259,145.611,121.320,1607.878,669.122,1881.662,367.968,733.004,901.023,1504.259,10.870,136.851,95.009,15.456,151.509,146.073,169.020,64.842,64.242,125.935,724.810,489.170,403.900,411.361,770.016,441.946,811.822
02/20/2024 22:54:00,3003.31,3003.31,3001.14,3001.36,609.620,64.64,341.344,255.184,884300.979,2219,656.618,1.5960,0.6148,0.3852,1.4010,0.5835,0.4165,2.2614,4100.2040,1813.1030,16.944,13.439,55.630,22.051,58.749,141.240,125.518,50.965,231.600,100.450,690.976,349.081,1514.492,330.680,774.320,1944.735,584.539,0,72.956,125.033,80.094,155.009,162.862,167.299,171.285,212.406,403.381,512.933,476.496,425.830,766.965,668.318,866.104,957.279
02/20/2024 22:55:00,3001.34,3003.49,3001.16,3003.49,830.750,68.54,409.004,389.534,885230.457,3446,1359.505,1.5960,0.6148,0.3852,1.4010,0.5835,0.4165,2.2614,4100.2040,1813.1030,82.140,47.869,62.608,107.927,211.262,99.378,161.469,132.998,431.089,281.590,1300.682,508.041,1682.060,675.048,1057.229,834.828,1358.298,45.515,299.400,5.121,67.906,62.795,74.880,183.417,81.594,236.402,107.071,944.886,366.500,527.638,834.998,527.985,681.261,491.312
02/20/2024 22:56:00,3003.48,3004.89,3003.04,3003.04,598.511,66.86,230.441,361.319,885895.460,3254,1186.573,1.5960,0.6148,0.3852,1.4010,0.5835,0.4165,2.2614,4100.2040,1813.1030,34.939,65.656,41.484,36.508,15.810,60.018,64.721,143.831,44.390,143.111,1950.864,492.399,517.554,1369.346,997.836,788.707,435.868,32.794,31.537,57.701,94.631,185.144,158.882,139.439,80.174,190.863,407.580,464.951,862.667,585.895,414.678,806.593,430.720,546.995
02/20/2024 22:57:00,3003.04,3003.25,3002.34,3002.79,305.542,65.89,153.025,111.625,885844.271,1,0.000,1.5960,0.6148,0.3852,1.4010,0.5835,0.4165,2.0244,11176.6630,5521.0700,11.282,36.638,43.784,59.202,85.331,149.202,123.470,125.628,147.475,57.282,1495.466,453.463,483.666,1642.480,876.213,693.595,968.112,107.017,93.216,25.385,41.719,43.551,171.542,206.802,431.360,185.540,107.895,528.149,624.213,393.064,748.214,909.245,639.017,459.746
02/20/2024 22:58:00,3002.83,3002.85,3000.72,3000.72,600.591,58.38,111.808,335.011,885722.965,2957,502.232,1.5960,0.6148,0.3852,1.4010,0.5835,0.4165,2.0244,11176.6630,5521.0700,58.918,59.599,50.635,104.093,70.372,228.655,106.082,163.636,85.188,84.445,577.130,378.501,284.770,1465.918,708.495,802.327,1604.487,15.857,52.205,89.311,54.152,597.676,76.666,216.734,170.525,288.523,66.049,468.863,386.561,921.842,745.066,721.023,911.163,534.890
02/20/2024 22:59:00,3000.72,3001.24,2996.83,2997.40,645.640,48.77,136.081,490.623,885066.593,3090,601.097,1.5960,0.6148,0.3852,1.4010,0.5835,0.4165,2.0244,11176.6630,5521.0700,105.591,10.594,49.081,52.416,54.723,179.124,168.119,131.680,208.529,123.469,443.513,307.223,421.307,653.918,496.292,667.774,606.631,0.861,7.774,10.799,31.799,74.893,148.321,141.623,191.814,153.656,246.487,638.179,336.983,515.646,756.317,515.347,775.979,766.705
02/20/2024 23:00:00,2997.40,3002.00,2996.77,3002.00,1195.879,58.87,633.508,395.610,886032.179,4289,1919.764,1.5960,0.6148,0.3852,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,0,27.904,31.143,38.025,67.741,111.841,251.060,90.594,134.939,127.229,601.178,1060.379,1370.481,354.264,1685.784,665.893,789.690,81.057,64.827,108.650,69.765,189.129,279.772,222.796,171.398,197.802,329.348,526.348,314.843,302.375,436.043,483.206,844.598,611.541
02/20/2024 23:01:00,3002.00,3009.00,3001.99,3007.32,3051.247,66.98,1675.456,1166.175,888220.734,8236,6200.338,1.5960,0.6148,0.3852,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,27.214,25.464,15.629,96.213,63.377,115.948,106.742,309.189,178.338,111.784,635.280,1069.463,537.766,272.799,794.958,659.919,836.200,87.807,41.151,45.821,59.889,1698.948,72.799,184.543,191.244,83.121,121.144,741.425,414.126,634.735,758.759,624.012,484.188,903.319
02/20/2024 23:02:00,3007.32,3028.63,3006.63,3017.71,13305.559,76.66,7326.878,4698.882,880663.394,23424,24665.440,1.5960,0.6148,0.3852,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,0,0,0,16.792,14.687,18.836,8.138,25.445,65.021,89.265,439.360,285.049,340.810,282.140,470.732,499.149,898.821,231.534,245.330,56.885,34.518,104.741,294.433,105.931,62.831,72.305,119.586,336.529,694.773,759.589,468.964,362.842,480.046,844.893
02/20/2024 23:03:00,3017.70,3022.78,3013.49,3016.08,6431.667,73.04,2687.460,3214.763,883178.396,12493,6724.940,1.5970,0.6149,0.3851,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,0,0,0,0,0,0,0,0,0,0,114.359,620.945,453.761,457.931,356.258,148.717,721.358,969.128,115.472,63.530,68.478,25.029,82.689,101.214,26.069,26.619,66.739,778.683,432.849,382.136,662.136,816.349,714.757,465.725
02/20/2024 23:04:00,3016.07,3017.90,3012.54,3013.90,3664.017,68.39,1808.946,1215.518,884843.189,8074,5056.225,1.5970,0.6149,0.3851,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,0,16.833,5.342,9.446,6.875,57.593,112.230,269.761,20.746,127.595,363.463,342.869,506.740,225.967,382.006,678.203,545.977,83.191,43.616,51.674,174.384,100.325,168.717,48.037,106.230,46.878,201.347,620.606,785.389,1220.123,562.870,603.844,865.044,699.572
02/20/2024 23:05:00,3013.89,3022.71,3013.41,3022.70,2826.207,75.24,1307.281,1215.626,885508.998,7753,3521.697,1.5970,0.6149,0.3851,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,78.381,298.154,6.993,25.060,173.492,40.109,48.271,166.680,135.715,84.124,457.255,504.428,801.858,206.059,748.968,694.720,577.187,2.651,8.916,4.376,51.930,109.856,59.412,42.909,101.237,235.481,25.875,597.228,535.833,260.810,289.294,482.365,672.144,947.898
02/20/2024 23:06:00,3022.69,3023.40,3014.75,3016.00,2421.469,63.89,1091.352,1147.851,885569.915,8031,2721.793,1.5970,0.6149,0.3851,1.4021,0.5837,0.4163,0.6236,4321.8980,6930.7730,140.134,21.586,64.800,45.240,132.462,105.335,99.026,114.806,63.511,86.579,356.459,466.874,544.336,513.159,526.960,538.972,627.877,0,6.772,0.645,71.044,132.918,15.127,165.020,45.890,45.335,60.920,642.321,442.837,808.146,236.320,1039.781,700.666,608.046
02/20/2024 23:07:00,3015.93,3018.55,3013.44,3013.99,1643.241,60.92,406.550,1218.826,886488.566,5,0.864,1.6020,0.6157,0.3843,1.3855,0.5808,0.4192,0.6236,4321.8980,6930.7730,9.983,3.731,14.907,46.257,91.467,93.053,163.973,164.633,71.293,70.857,348.448,288.862,587.620,337.511,395.423,831.687,562.614,32.792,35.942,573.594,10.941,49.960,134.605,53.299,135.082,62.022,113.351,763.893,321.482,1057.378,991.196,434.680,891.163,689.816
02/20/2024 23:08:00,3013.99,3018.33,3013.99,3017.88,682.883,64.37,431.159,216.748,886930.002,3320,1640.941,1.6020,0.6157,0.3843,1.3855,0.5808,0.4192,1.5798,45215.4970,28621.7520,83.872,134.731,17.676,45.199,98.217,153.540,136.359,34.440,186.817,96.472,386.429,455.330,725.149,178.548,744.166,694.662,714.880,69.784,53.002,21.434,15.771,63.970,67.110,148.072,88.614,118.353,95.157,650.555,305.393,740.797,833.551,537.244,563.418,795.214
